"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"TicketLiquidator",,"12070401","Def Leppard","Find tickets to Def Leppard at Ticket Liquidator.","Def Leppard, Def Leppard tickets, Def Leppard concerts, Def Leppard tour, Def Leppard 2015","Text Link","N/A","N/A","19-Dec-2014","<a href=""http://www.anrdoezrs.net/click-7839687-12070401-1419003520000"" target=""_blank"">Def Leppard tickets</a><img src=""http://www.ftjcfx.com/image-7839687-12070401-1419003520000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151307?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-12070401-1419003520000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"12044103","Foo Fighters","Find tickets to the Foo Fighters at Ticket Liquidator.","Foo Fighters, Foo Fighters tickets, Foo Fighters tour, Foo Fighters concert","Text Link","N/A","N/A","5-Dec-2014","<a href=""http://www.anrdoezrs.net/click-7839687-12044103-1417798794000"" target=""_blank"">Find great Foo Fighters tickets</a><img src=""http://www.lduhtrp.net/image-7839687-12044103-1417798794000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-16151308?target=_blank&mouseover=N""></script>","http://www.kqzyfj.com/click-7839687-12044103-1417798794000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11975072","Neil Diamond","Find Neil Diamond tickets at Ticket Liquidator.","Neil Diamond, Neil Diamond tickets, Neil Diamond tour, Neil Diamond concert, Neil Diamond music","Text Link","N/A","N/A","16-Oct-2014","Find <a href=""http://www.dpbolvw.net/click-7839687-11975072-1413471042000"" target=""_blank"">Neil Diamond</a> tickets<img src=""http://www.lduhtrp.net/image-7839687-11975072-1413471042000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151309?target=_blank&mouseover=N""></script>","http://www.kqzyfj.com/click-7839687-11975072-1413471042000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11888857","Garth Brooks","Find Garth Brooks tickets now at Ticket Liquidator!","Garth Brooks, Garth Brooks tickets, country music, Garth Brooks tour, Garth Brooks concert","Text Link","N/A","N/A","21-Jul-2014","<a href=""http://www.tkqlhce.com/click-7839687-11888857-1405955857000"" target=""_blank"">Find Garth Brooks tickets now!</a><img src=""http://www.tqlkg.com/image-7839687-11888857-1405955857000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-16151310?target=_blank&mouseover=N""></script>","http://www.jdoqocy.com/click-7839687-11888857-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11800781","Dwight Yoakam","Find tickets to Dwight Yoakam at Ticket Liquidaor","Dwight Yoakam, Dwight Yoakam tickets, Dwight Yoakam concert, Dwight Yoakam tour","Banner","N/A","N/A","21-Jul-2014","<a href=""http://www.tkqlhce.com/click-7839687-11800781-1405955857000"" target=""_blank""> <img src=""http://www.tqlkg.com/image-7839687-11800781-1405955857000"" width=""210"" height=""125"" alt=""Dwight Yoakam"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-16151311?target=_blank&mouseover=N""></script>","http://www.jdoqocy.com/click-7839687-11800781-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11669707","Blake Shelton","Blake Shelton Tickets","Blake Shelton, Blake Shelton Tickets, Country, Blake Shelton Tour, Blake Shelton Concert","Text Link","N/A","N/A","21-Jul-2014","<a href=""http://www.jdoqocy.com/click-7839687-11669707-1405955857000"" target=""_blank"">Blake Shelton Tickets</a><img src=""http://www.ftjcfx.com/image-7839687-11669707-1405955857000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-16151312?target=_blank&mouseover=N""></script>","http://www.tkqlhce.com/click-7839687-11669707-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11664581","Paramore","Paramore Tickets","Paramore, Paramore Tickets, Paramore Tour, Paramore Concert","Text Link","N/A","N/A","21-Jul-2014","<a href=""http://www.anrdoezrs.net/click-7839687-11664581-1405955857000"" target=""_blank"">Paramore Tickets</a><img src=""http://www.awltovhc.com/image-7839687-11664581-1405955857000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151313?target=_blank&mouseover=N""></script>","http://www.kqzyfj.com/click-7839687-11664581-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11663211","Journey","Journey Tickets","Journey, Journey Tickets, Journey Tour, Journey and Steve Miller Band Tour, Journey Concert","Text Link","N/A","N/A","21-Jul-2014","<a href=""http://www.anrdoezrs.net/click-7839687-11663211-1405955857000"" target=""_blank"">Journey Tickets</a><img src=""http://www.tqlkg.com/image-7839687-11663211-1405955857000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151314?target=_blank&mouseover=N""></script>","http://www.dpbolvw.net/click-7839687-11663211-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketNetwork",,"11762719","Kiss & Def Leppard","Kiss & Def Leppard Tickets","Kiss, Def Leppard, tickets, ticketnetwork, concert","Text Link","N/A","N/A","18-Jul-2014","<a href=""http://www.anrdoezrs.net/click-7839687-11762719-1405698138000"" target=""_blank"">Kiss & Def Leppard Tickets</a><img src=""http://www.lduhtrp.net/image-7839687-11762719-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151315?target=_blank&mouseover=N""></script>","http://www.jdoqocy.com/click-7839687-11762719-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11762726","Def Leppard","Def Leppard Tickets","Def Leppard, tickets, ticketnetwork, concert","Text Link","N/A","N/A","18-Jul-2014","<a href=""http://www.jdoqocy.com/click-7839687-11762726-1405698138000"" target=""_blank"">Def Leppard Tickets</a><img src=""http://www.lduhtrp.net/image-7839687-11762726-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-16151316?target=_blank&mouseover=N""></script>","http://www.jdoqocy.com/click-7839687-11762726-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11762740","Austin Mahone","Austin Mahone Tickets","Austin Mahone, Tickets, TicketNetwork, Concert","Text Link","N/A","N/A","18-Jul-2014","<a href=""http://www.dpbolvw.net/click-7839687-11762740-1405698138000"" target=""_blank"">Austin Mahone Tickets</a><img src=""http://www.ftjcfx.com/image-7839687-11762740-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151317?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-11762740-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11947455","Ariana Grande","Ariana Grande - The Honeymoon Tour 300x250","ariana grande, the honeymoon tour, tickets, concerts, disney","Banner","N/A","N/A","18-Sep-2014","<a href=""http://www.jdoqocy.com/click-7839687-11947455-1411050319000"" target=""_blank""> <img src=""http://www.tqlkg.com/image-7839687-11947455-1411050319000"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151318?target=_blank&mouseover=N""></script>","http://www.dpbolvw.net/click-7839687-11947455-1411050319000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11250360","Mobile - New York City Events - 300 x 50","Buy New York City  Event Tickets","New York City, Tickets, Sports, Concerts, Theater, Events, Yankees, Giants, Knicks, Rangers","Banner","N/A","N/A","18-Jul-2014","<a href=""http://www.jdoqocy.com/click-7839687-11250360-1405698138000"" target=""_blank""> <img src=""http://www.ftjcfx.com/image-7839687-11250360-1405698138000"" width=""300"" height=""50"" alt=""Find New York City  Event Tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151319?target=_blank&mouseover=N""></script>","http://www.tkqlhce.com/click-7839687-11250360-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketLiquidator",,"11669763","Rob Thomas","Rob Thomas Tickets","Rob Thomas, Rob Thomas Tickets, Rob Thomas Tour, Rob Thomas Concert, Matchbox Twenty","Text Link","N/A","N/A","21-Jul-2014","<a href=""http://www.anrdoezrs.net/click-7839687-11669763-1405955857000"" target=""_blank"">Rob Thomas Tickets</a><img src=""http://www.tqlkg.com/image-7839687-11669763-1405955857000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151320?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-11669763-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketNetwork",,"10967187","2011 Holiday Promotions","2011 Holiday Guide!","Holiday, Concerts, sports, theatre, concert, sport, theater, music, carol, christmas, gift, present, tickets, ticket, show, event, xmas, discount, fun","Content Link","N/A","N/A","18-Jul-2014","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""> <html> <head> <title>TicketNetwork 2011 Holiday Gift Guide | TicketNetwork.com</title> <form method=""get""></form> </head> <body> <table align=""center"" width=""470"" cellpadding=""0"" cellspacing=""0""> <tr> <td width=""470"" height=""60"" align=""center"" valign=""middle"" style=""color:#FFFFFF;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:22px;font-weight:bold;border-right: 8px solid #173b0b;border-left:8px solid #173b0b;border-top:10px solid #173b0b; background-color:#173b0b;""><a href=""http://www.anrdoezrs.net/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fdefault.aspx""><img src=""http://content.ticketnetwork.com/images/affiliates/TN_snoflake_banner.jpg"" alt=""TicketNetwork coupons"" width=""454"" height=""60"" border=""none""></a></td> </tr> </table> <table align=""center"" width=""470"" cellpadding=""0"" cellspacing=""0""> <tr> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#FFFFFF;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:22px;font-weight:bold;border-right: 2px solid #173b0b;border-left:8px solid #173b0b;border-top:5px solid #173b0b; background-color:#173b0b;""><a style=""color:#FFFFFF; text-decoration:none;"" href=""http://www.dpbolvw.net/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fconcerts-events.aspx""><b>CONCERTS</b></a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#FFFFFF;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:22px;font-weight:bold;border-top:2px solid #173b0b; background-color:#173b0b;""><a style=""color:#FFFFFF; text-decoration:none;"" href=""http://www.dpbolvw.net/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fsports-tickets.aspx""><b>SPORTS</b></a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#FFFFFF;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:22px;font-weight:bold;border-right: 8px solid #173b0b;border-left:5px solid #173b0b;border-top:2px solid #173b0b; background-color:#173b0b;""><a style=""color:#FFFFFF; text-decoration:none;"" href=""http://www.anrdoezrs.net/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Ftheater-tickets.aspx""><b>THEATER</b></a></td> </tr> </table> <table align=""center"" width=""470"" cellpadding=""0"" cellspacing=""0""> <tr> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 2px solid #173b0b;border-left:8px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.dpbolvw.net/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Ftrans%2528anddash%2529siberian-orchestra-events.aspx"">Trans-Siberian Orchestra</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.kqzyfj.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fwinter-classic-events.aspx"">Winter Classic:  Flyers vs. Rangers</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 8px solid #173b0b;border-left:2px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.tkqlhce.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fradio-city-christmas-spectacular-events.aspx"">Radio City Christmas Spectacular</a></td> </tr> <tr> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 2px solid #173b0b;border-left:8px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.kqzyfj.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fmannheim-steamroller-events.aspx"">Mannheim Steamroller</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.kqzyfj.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fnhl-events.aspx"">NHL</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 8px solid #173b0b;border-left:2px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.tkqlhce.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fthe-nutcracker-events.aspx"">The Nutcracker</a></td> </tr> <tr> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 2px solid #173b0b;border-left:8px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.kqzyfj.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fjingle-jam-events.aspx"">Jingle Jam</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.jdoqocy.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fnfl-events.aspx"">NFL</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 8px solid #173b0b;border-left:2px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.tkqlhce.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fwhite-christmas-events.aspx"">White Christmas</a></td> </tr> <tr> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 2px solid #173b0b;border-left:8px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.kqzyfj.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fjingle-ball-events.aspx"">Jingle Ball</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.tkqlhce.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fncaa-football-events.aspx"">NCAA Football</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 8px solid #173b0b;border-left:2px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.anrdoezrs.net/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fa-christmas-carol-events.aspx"">A Christmas Carol</a></td> </tr> <tr> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 2px solid #173b0b;border-left:8px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.dpbolvw.net/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fb96-jingle-bash-events.aspx"">B96 Jingle Bash</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.tkqlhce.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fufc-events.aspx"">UFC</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 8px solid #173b0b;border-left:2px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.tkqlhce.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fhow-the-grinch-stole-christmas-events.aspx"">How the Grinch Stole Christmas</a></td> </tr> <tr> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 2px solid #173b0b;border-left:8px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.dpbolvw.net/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fpower-106-cali-christmas-events.aspx"">Power 106 Cali Christmas</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.jdoqocy.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fwwe-events.aspx"">WWE</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 8px solid #173b0b;border-left:2px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.anrdoezrs.net/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fa-christmas-story-events.aspx"">A Christmas Story</a></td> </tr> <tr> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 2px solid #173b0b;border-left:8px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.kqzyfj.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fboston-pops-events.aspx"">Boston Pops</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.dpbolvw.net/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fboxing-events.aspx"">Boxing</a></td> <td width=""150"" height=""30"" align=""center"" valign=""middle"" style=""color:#406c9d;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:14px;font-weight:bold;border-right: 8px solid #173b0b;border-left:2px solid #173b0b;border-top:2px solid #173b0b;"" class=""style1""><a style=""color:#173b0b; text-decoration:none;"" href=""http://www.anrdoezrs.net/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fticket%2Fmiracle-on-34th-street-events.aspx"">Miracle on 34th Street</a></td> </tr> </table> <table align=""center"" width=""470"" cellpadding=""0"" cellspacing=""0""> <tr> <td width=""470"" height=""60"" align=""center"" valign=""middle"" style=""color:#FFFFFF;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:22px;font-weight:bold;border-right: 8px solid #173b0b;border-left:8px solid #173b0b;border-top:10px solid #173b0b; background-color:#173b0b;""><a href=""http://www.kqzyfj.com/click-7839687-10967187-1405698138000?url=http%3A%2F%2Fwww.ticketnetwork.com%2Fdefault.aspx""><img src=""http://content.ticketnetwork.com/images/affiliates/TN_snoflake_banner_logo.jpg"" alt=""TicketNetwork coupons"" width=""454"" height=""60"" border=""none""></a></td> </tr> </table> <table align=""center"" width=""470"" cellpadding=""0"" cellspacing=""0""> <tr><td width=""470"" height=""10"" align=""center"" valign=""middle"" style=""color:#FFFFFF;font-family:'Trebuchet MS', Helvetica, sans-serif;font-size:8px;font-weight:bold;border-right: 2px solid #173b0b;border-left:8px solid #173b0b;border-top:5px solid #173b0b; background-color:#173b0b;""></td> </tr> </table> </body> </html><img src=""http://www.awltovhc.com/image-7839687-10967187-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-16151321?target=_blank&mouseover=N""></script>","","Seasonal Link","","17-Nov-2011","","Events","2288710","Active","English","No"
